# collected verbs/adjectives from ~/text via MeCab.  W <reading> <surface>.
W	うれしい	嬉しい
W	まなべる	学べる
W	やすい	安い
W	やすっぽい	安っぽい
W	よる	寄る
W	さむい	寒い
W	ねころぶ	寝ころぶ
W	ねぼける	寝ぼける
W	ねる	寝る
W	ねつける	寝付ける
W	ねころがる	寝転がる
W	たいす	対す
W	たずねる	尋ねる
W	ちいさい	小さい
W	すくない	少ない
W	つきる	尽きる
W	つくせる	尽くせる
W	おる	居る
W	かがむ	屈む
W	とどく	届く
W	ぞくす	属す
W	ぞくする	属する
W	はける	履ける
W	くずす	崩す
W	さしかえる	差し替える
W	さしこむ	差し込む
W	まく	巻く
W	きす	帰す
W	かえる	帰る
W	かえれる	帰れる
W	おさない	幼い
W	かそけい	幽い
W	ひろい	広い
W	ひろがる	広がる
W	ひろげる	広げる
W	すわる	座る
W	すわれる	座れる
W	のばす	延ばす
W	のびる	延びる
W	たてる	建てる
W	めぐる	廻る
W	ひきずる	引きずる
W	ひきあげる	引き上げる
W	ひきうける	引き受ける
W	ひきわたす	引き渡す
W	ひきつづく	引き続く
W	ひきこむ	引き込む
W	ひきかえす	引き返す
W	ひく	引く
W	ひける	引ける
W	ひっかかる	引っかかる
W	ひっぱる	引っ張る
W	ひっこす	引っ越す
W	よわい	弱い
W	はる	張る
W	はれる	張れる
W	つよい	強い
W	しいる	強いる
W	ひく	弾く
W	はずむ	弾む
W	あたる	当たる
W	あてはまる	当てはまる
W	あてる	当てる
W	やくにたつ	役に立つ
W	やくだつ	役立つ
W	またす	待たす
W	まちうける	待ち受ける
W	まちどおしい	待ち遠しい
W	まつ	待つ
W	まてる	待てる
W	したがう	従う
W	える	得る
W	わすれる	忘れる
W	いそがしい	忙しい
W	おうじる	応じる
W	こころよい	快い
W	おこる	怒る
W	こわい	怖い
W	おもいだす	思いだす
W	おもいつく	思いつく
W	おもいだす	思い出す
W	おもいだせる	思い出せる
W	おもいきる	思い切る
W	おもいなおす	思い直す
W	おもいたつ	思い立つ
W	おもう	思う
W	おもえる	思える
W	いそぐ	急ぐ
W	あやしい	怪しい
W	はずかしい	恥ずかしい
W	いきづまる	息詰まる
W	くやしい	悔しい
W	くやむ	悔やむ
W	なやむ	悩む
W	わるい	悪い
W	かなしい	悲しい
W	もだえる	悶える
W	あいする	愛する
W	かんじる	感じる
W	なれる	慣れる
W	なぐさめる	慰める
W	なつかしい	懐かしい
W	こりる	懲りる
W	なる	成る
W	いただく	戴く
W	とまどう	戸惑う
W	もどす	戻す
W	もどる	戻る
W	もどれる	戻れる
W	てこずる	手こずる
W	てっとりばやい	手っ取り早い
W	てつだう	手伝う
W	てばなせる	手放せる
W	てまどる	手間取る
W	うちあげる	打ち上げる
W	うちあわせる	打ち合わせる
W	うちけす	打ち消す
W	うつ	打つ
W	はらう	払う
W	あつかう	扱う
W	あつかえる	扱える
W	なげる	投げる
W	おりたたむ	折り畳む
W	ぬく	抜く
W	ぬける	抜ける
W	ぬけだす	抜け出す
W	かかえる	抱える
W	だきつく	抱きつく
W	だきとめる	抱き留める
W	いだく	抱く
W	おさえる	押さえる
W	おしつける	押しつける
W	おしよせる	押し寄せる
W	おす	押す
W	おせる	押せる
W	こばむ	拒む
W	ふく	拭く
W	ひろう	拾う
W	もちあがる	持ち上がる
W	もちあるく	持ち歩く
W	もちこむ	持ち込む
W	もつ	持つ
W	もてる	持てる
W	さす	指す
W	あがる	挙がる
W	あげる	挙げる
W	はさむ	挟む
W	ふりかえる	振り返る
W	ふる	振る
W	ひく	挽く
W	すてる	捨てる
W	すえる	据える
W	さずかる	授かる
W	ほりだす	掘り出す
W	かける	掛ける
W	さがしだす	探し出す
W	さがす	探す
W	さぐる	探る
W	つかむ	掴む
W	そろえる	揃える
W	えがく	描く
W	えがける	描ける
W	にぎる	握る
W	ゆる	揺る
W	ゆれる	揺れる
W	しぼる	搾る
W	とる	摂る
W	とる	撮る
